customer_id,timestamp,branch_id,interaction_type,banker_note,mortgage_discussion_flag,rate_discussion_flag,refinancing_discussion_flag
C0104448,2026-06-29 17:45:44.535423,B093,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104451,2026-08-28 18:58:22.582969,B048,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104452,2026-08-27 10:48:28.702252,B001,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104460,2026-08-04 04:16:05.384657,B101,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0104465,2026-06-23 08:09:15.253746,B062,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104469,2026-08-01 09:54:19.115456,B080,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104470,2026-07-05 16:12:11.531028,B114,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104484,2026-07-11 17:30:49.914004,B048,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0104488,2026-06-26 19:13:33.964983,B005,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104489,2026-07-14 06:30:36.718813,B033,GENERAL,Discussed CD options.,0,0,0
C0104491,2026-07-13 20:03:58.224327,B100,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104503,2026-09-02 01:02:49.085059,B059,GENERAL,Discussed CD options.,0,0,0
C0104516,2026-06-25 05:24:05.041683,B069,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0104517,2026-06-22 06:30:39.414509,B019,GENERAL,Discussed CD options.,0,0,0
C0104518,2026-07-31 17:51:36.560877,B006,TELLER,Signed paperwork for savings account.,0,0,0
C0104523,2026-06-20 16:32:00.066684,B107,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104524,2026-07-10 18:45:29.878144,B085,TELLER,Signed paperwork for savings account.,0,0,0
C0104528,2026-07-12 18:59:16.165804,B014,GENERAL,Discussed CD options.,0,0,0
C0104538,2026-07-20 20:37:41.430583,B064,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104548,2026-08-05 10:14:32.269751,B002,GENERAL,Discussed CD options.,0,0,0
C0104550,2026-06-15 04:20:07.818744,B011,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104568,2026-08-30 13:30:28.964299,B117,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104572,2026-09-06 13:42:39.543899,B025,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104573,2026-07-28 05:47:50.542644,B063,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104576,2026-06-16 17:42:39.826511,B052,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104587,2026-08-09 11:13:46.688390,B014,GENERAL,Signed paperwork for savings account.,0,0,0
C0104590,2026-07-02 22:14:30.584079,B050,TELLER,Signed paperwork for savings account.,0,0,0
C0104597,2026-07-28 10:42:15.241764,B118,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104603,2026-06-22 01:13:07.331072,B048,GENERAL,Signed paperwork for savings account.,0,0,0
C0104607,2026-07-12 01:36:23.954331,B010,GENERAL,Signed paperwork for savings account.,0,0,0
C0104612,2026-09-01 07:17:38.184476,B078,GENERAL,Client came in to update address on file.,0,0,0
C0104613,2026-08-11 10:16:21.734002,B075,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104621,2026-07-30 06:22:16.339196,B006,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104624,2026-08-05 17:21:18.963598,B022,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104643,2026-07-30 04:46:51.719919,B080,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104653,2026-06-17 13:29:52.423861,B034,GENERAL,Discussed CD options.,0,0,0
C0104659,2026-07-12 23:43:54.227622,B002,TELLER,Client came in to update address on file.,0,0,0
C0104660,2026-08-25 15:41:49.843428,B031,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104668,2026-08-15 15:14:54.639347,B015,TELLER,Signed paperwork for savings account.,0,0,0
C0104670,2026-07-26 19:11:51.186918,B045,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104677,2026-06-27 18:37:02.327672,B065,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104684,2026-08-16 09:41:53.448673,B071,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0104690,2026-06-13 04:20:14.636539,B036,GENERAL,Client came in to update address on file.,0,0,0
C0104696,2026-08-02 08:17:40.688521,B107,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0104697,2026-08-28 21:23:40.328590,B068,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104698,2026-07-31 07:48:24.892035,B001,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104702,2026-08-04 10:18:33.703256,B053,TELLER,Discussed CD options.,0,0,0
C0104704,2026-08-10 17:59:04.643845,B014,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104712,2026-08-04 17:26:03.213933,B118,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104713,2026-07-02 08:33:54.012741,B056,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104717,2026-08-18 15:29:31.256303,B020,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104720,2026-06-22 07:02:46.715004,B110,TELLER,Discussed CD options.,0,0,0
C0104731,2026-08-31 16:37:39.108790,B086,TELLER,Discussed CD options.,0,0,0
C0104736,2026-07-04 18:45:23.736518,B113,GENERAL,Discussed CD options.,0,0,0
C0104742,2026-07-20 08:08:12.575263,B119,GENERAL,Discussed CD options.,0,0,0
C0104745,2026-06-15 00:55:51.714149,B085,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104746,2026-07-15 09:35:14.652598,B068,TELLER,Discussed CD options.,0,0,0
C0104763,2026-06-28 09:04:31.322704,B081,GENERAL,Client came in to update address on file.,0,0,0
C0104780,2026-09-08 23:34:33.396291,B090,TELLER,Client came in to update address on file.,0,0,0
C0104789,2026-08-14 20:41:09.226498,B012,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104793,2026-08-23 20:59:02.389632,B109,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104795,2026-08-10 05:12:58.376199,B064,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104801,2026-06-21 09:09:14.871956,B097,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104802,2026-06-21 06:24:53.084611,B048,GENERAL,Client came in to update address on file.,0,0,0
C0104805,2026-06-17 20:37:45.875650,B011,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104812,2026-09-02 08:28:10.100678,B054,TELLER,Client came in to update address on file.,0,0,0
C0104824,2026-07-23 03:19:04.700336,B053,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104827,2026-08-09 00:34:05.508108,B076,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104831,2026-07-26 18:57:50.234993,B092,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104866,2026-07-04 06:08:08.256429,B046,TELLER,Discussed CD options.,0,0,0
C0104867,2026-06-29 08:58:16.451009,B034,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104870,2026-06-24 12:26:24.318260,B083,GENERAL,Discussed CD options.,0,0,0
C0104882,2026-09-02 01:02:53.244531,B009,GENERAL,Discussed CD options.,0,0,0
C0104895,2026-09-04 21:41:13.721791,B019,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0104896,2026-07-31 10:21:54.129921,B003,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104898,2026-07-03 12:21:53.895302,B027,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104911,2026-08-26 18:51:51.183941,B031,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104913,2026-08-12 17:23:39.715407,B106,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104927,2026-08-18 13:34:58.141685,B106,TELLER,Client came in to update address on file.,0,0,0
C0104945,2026-06-14 07:47:18.728623,B116,TELLER,Client came in to update address on file.,0,0,0
C0104946,2026-07-05 13:55:00.296189,B046,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104949,2026-09-08 09:44:32.009311,B064,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104950,2026-08-04 09:58:00.147850,B031,TELLER,Signed paperwork for savings account.,0,0,0
C0104963,2026-07-23 22:48:48.572304,B015,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104967,2026-07-04 11:36:49.781490,B093,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104999,2026-08-31 06:33:09.613610,B010,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105000,2026-07-03 09:20:34.088880,B032,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105002,2026-08-10 13:06:01.697387,B036,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105003,2026-08-18 04:29:24.699936,B029,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105016,2026-08-15 08:04:22.787107,B093,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105020,2026-06-20 17:30:59.561288,B103,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105029,2026-08-08 23:23:47.295944,B097,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105032,2026-06-22 20:00:56.016707,B051,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105042,2026-08-10 20:13:27.967937,B044,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105050,2026-07-15 15:38:39.896470,B094,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105055,2026-08-30 19:37:38.763423,B057,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0105061,2026-08-04 11:39:08.930794,B019,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105092,2026-08-25 22:22:08.308825,B062,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105098,2026-06-28 09:58:14.150747,B033,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0105106,2026-07-16 22:42:16.561878,B064,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105117,2026-07-14 22:30:49.392360,B080,GENERAL,Client came in to update address on file.,0,0,0
C0105124,2026-06-29 03:01:58.713242,B088,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105126,2026-08-28 11:32:38.728843,B084,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105128,2026-07-10 02:03:20.726981,B103,GENERAL,Discussed CD options.,0,0,0
C0105131,2026-06-19 05:11:53.903783,B035,GENERAL,Discussed CD options.,0,0,0
C0105137,2026-07-03 11:31:04.048377,B044,GENERAL,Client came in to update address on file.,0,0,0
C0105140,2026-08-15 12:37:28.906921,B086,GENERAL,Client came in to update address on file.,0,0,0
C0105157,2026-06-17 23:53:41.335482,B091,TELLER,Discussed CD options.,0,0,0
C0105160,2026-09-04 15:44:45.924888,B092,TELLER,Signed paperwork for savings account.,0,0,0
C0105162,2026-09-04 16:02:00.079294,B076,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105169,2026-06-24 03:28:52.328910,B043,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105174,2026-06-25 12:29:40.782321,B081,TELLER,Signed paperwork for savings account.,0,0,0
C0105176,2026-08-19 01:33:17.279633,B041,GENERAL,Client came in to update address on file.,0,0,0
C0105179,2026-08-04 18:43:38.028750,B032,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105181,2026-08-06 05:50:20.608084,B013,GENERAL,Discussed CD options.,0,0,0
C0105184,2026-08-19 03:49:37.276197,B044,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105186,2026-07-25 15:01:33.719225,B057,GENERAL,Client came in to update address on file.,0,0,0
C0105189,2026-07-21 03:00:18.317107,B068,TELLER,Discussed CD options.,0,0,0
C0105193,2026-07-19 00:37:54.597958,B097,TELLER,Signed paperwork for savings account.,0,0,0
C0105194,2026-07-08 22:35:14.341536,B028,GENERAL,Signed paperwork for savings account.,0,0,0
C0105210,2026-07-06 14:12:56.431898,B050,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105212,2026-07-22 06:09:45.433684,B111,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105219,2026-08-10 11:25:40.494612,B065,GENERAL,Discussed CD options.,0,0,0
C0105222,2026-06-16 08:44:11.110109,B051,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105226,2026-08-27 05:15:35.880123,B067,GENERAL,Discussed CD options.,0,0,0
C0105227,2026-07-15 20:57:45.024947,B105,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105234,2026-07-20 17:49:39.379490,B018,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105236,2026-08-18 06:24:12.651686,B118,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105237,2026-09-07 17:34:39.502078,B024,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0105238,2026-08-24 08:33:20.733979,B020,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105241,2026-07-17 11:59:10.582563,B076,TELLER,Signed paperwork for savings account.,0,0,0
C0105253,2026-07-15 06:35:47.923781,B043,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105258,2026-07-16 13:20:06.973218,B029,TELLER,Client came in to update address on file.,0,0,0
C0105269,2026-06-27 15:15:45.756920,B046,TELLER,Signed paperwork for savings account.,0,0,0
C0105275,2026-06-13 23:49:23.728428,B030,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105278,2026-07-28 10:03:31.302256,B106,TELLER,Discussed CD options.,0,0,0
C0105279,2026-07-05 18:05:30.517455,B019,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105290,2026-07-03 16:26:06.176178,B049,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105291,2026-06-25 09:42:59.927005,B061,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105294,2026-08-19 17:02:04.920156,B071,GENERAL,Client came in to update address on file.,0,0,0
C0105298,2026-08-12 08:57:32.842493,B087,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105300,2026-08-02 16:34:17.017557,B031,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105316,2026-06-22 04:22:00.069128,B114,TELLER,Signed paperwork for savings account.,0,0,0
C0105318,2026-08-04 03:19:57.407198,B076,GENERAL,Signed paperwork for savings account.,0,0,0
C0105325,2026-08-16 04:22:30.899918,B026,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105326,2026-07-30 01:33:57.044596,B077,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105327,2026-08-09 21:45:06.992481,B048,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105331,2026-06-27 19:38:18.939914,B101,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0105341,2026-08-17 06:31:16.547359,B117,TELLER,Client came in to update address on file.,0,0,0
C0105347,2026-06-18 10:39:09.357114,B066,TELLER,Client came in to update address on file.,0,0,0
C0105352,2026-06-26 15:14:04.720389,B073,GENERAL,Client came in to update address on file.,0,0,0
C0105354,2026-08-28 00:28:41.273067,B103,TELLER,Client came in to update address on file.,0,0,0
C0105360,2026-06-21 07:23:42.774386,B104,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105373,2026-09-09 18:14:37.352249,B046,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105374,2026-07-19 22:42:34.885981,B006,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0105375,2026-07-21 02:49:24.244537,B116,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105376,2026-06-18 16:21:44.182880,B061,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105381,2026-07-30 00:20:29.989788,B084,TELLER,Signed paperwork for savings account.,0,0,0
C0105382,2026-07-20 17:51:06.258600,B016,GENERAL,Client came in to update address on file.,0,0,0
C0105392,2026-06-30 04:53:22.878333,B116,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105406,2026-06-15 09:36:08.001759,B090,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0105409,2026-06-30 14:55:35.212287,B021,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105412,2026-07-04 08:08:59.287674,B055,TELLER,Discussed CD options.,0,0,0
C0105424,2026-08-24 09:36:28.647936,B081,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105427,2026-07-05 01:09:14.658772,B092,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105432,2026-07-29 22:22:51.760543,B059,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105434,2026-08-28 18:21:38.002035,B101,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105458,2026-09-07 13:27:42.691147,B113,GENERAL,Client came in to update address on file.,0,0,0
C0105469,2026-06-13 19:56:21.419812,B094,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105476,2026-07-18 08:56:23.147700,B071,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105478,2026-08-28 19:28:15.525166,B117,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105479,2026-08-03 22:15:59.695666,B044,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105480,2026-08-30 22:47:15.258588,B074,TELLER,Discussed CD options.,0,0,0
C0105484,2026-07-01 15:30:28.623621,B006,TELLER,Client came in to update address on file.,0,0,0
C0105492,2026-07-03 01:47:32.787118,B078,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105494,2026-08-01 09:34:05.159767,B092,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105502,2026-06-22 01:01:11.128162,B028,GENERAL,Discussed CD options.,0,0,0
C0105512,2026-06-26 17:25:27.357059,B035,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105514,2026-08-13 12:51:50.915911,B032,GENERAL,Discussed CD options.,0,0,0
C0105515,2026-07-31 09:21:46.194268,B010,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105522,2026-07-30 06:04:55.450042,B022,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105532,2026-07-30 05:54:27.790798,B023,TELLER,Discussed CD options.,0,0,0
C0105569,2026-08-20 10:12:00.937697,B033,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105579,2026-07-16 18:41:13.568726,B031,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105581,2026-08-02 04:15:19.561962,B018,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0105586,2026-06-27 23:04:33.668186,B027,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105594,2026-07-05 10:29:04.814710,B064,TELLER,Discussed CD options.,0,0,0
C0105601,2026-08-28 00:48:37.930968,B002,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105602,2026-09-05 22:26:37.294444,B114,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105606,2026-07-29 15:41:39.892320,B016,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105607,2026-07-12 06:23:30.683421,B085,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105608,2026-07-11 13:55:45.793944,B031,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105609,2026-07-22 18:34:59.201043,B003,GENERAL,Client came in to update address on file.,0,0,0
C0105615,2026-08-14 21:03:36.826370,B015,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105616,2026-07-30 18:24:40.153009,B005,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105623,2026-07-18 16:13:13.404177,B029,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0105624,2026-07-18 09:25:28.020485,B015,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0105628,2026-08-04 05:47:12.360416,B002,GENERAL,Signed paperwork for savings account.,0,0,0
C0105643,2026-07-14 14:39:51.208852,B107,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105647,2026-08-16 17:14:02.037855,B110,GENERAL,Signed paperwork for savings account.,0,0,0
C0105649,2026-09-08 10:20:00.227271,B029,GENERAL,Signed paperwork for savings account.,0,0,0
C0105651,2026-07-17 11:16:44.132965,B054,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105653,2026-08-22 19:00:44.156362,B077,TELLER,Signed paperwork for savings account.,0,0,0
C0105673,2026-07-03 03:34:49.352320,B010,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105675,2026-09-08 17:01:47.383266,B035,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105679,2026-07-16 04:50:43.671142,B051,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105685,2026-07-07 23:24:02.578882,B108,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105700,2026-07-31 20:14:16.613982,B009,GENERAL,Discussed CD options.,0,0,0
C0105703,2026-09-05 05:18:18.361060,B100,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105723,2026-06-18 13:09:26.328803,B037,TELLER,Signed paperwork for savings account.,0,0,0
C0105726,2026-08-31 19:17:00.979040,B096,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105730,2026-08-20 02:18:38.530524,B055,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105735,2026-08-04 13:40:49.312426,B058,GENERAL,Discussed CD options.,0,0,0
C0105749,2026-07-04 18:00:39.823543,B035,GENERAL,Client came in to update address on file.,0,0,0
C0105753,2026-06-28 07:46:41.074980,B023,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105754,2026-09-07 02:37:59.458220,B050,TELLER,Client came in to update address on file.,0,0,0
C0105756,2026-08-20 22:42:09.797028,B032,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105757,2026-06-25 04:46:30.333946,B063,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105767,2026-06-20 23:50:12.154571,B116,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105770,2026-07-02 12:02:34.523147,B033,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105773,2026-09-06 16:54:01.691409,B034,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105784,2026-08-07 14:56:22.167849,B105,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0105785,2026-07-18 17:56:13.822193,B076,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105794,2026-08-11 15:41:37.283795,B041,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105811,2026-07-24 02:53:16.574081,B095,TELLER,Signed paperwork for savings account.,0,0,0
C0105812,2026-07-09 09:03:24.847833,B087,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105815,2026-08-06 00:27:54.501295,B090,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105818,2026-07-22 09:34:18.587085,B058,TELLER,Discussed CD options.,0,0,0
C0105819,2026-07-10 15:01:45.071079,B047,GENERAL,Client came in to update address on file.,0,0,0
C0105833,2026-08-30 15:03:52.607970,B080,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0105834,2026-07-23 08:30:23.760333,B020,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0105837,2026-06-19 03:24:17.000847,B004,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0105842,2026-08-13 18:46:38.749784,B011,TELLER,Client came in to update address on file.,0,0,0
C0105860,2026-09-10 09:42:35.953237,B076,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105867,2026-07-24 04:45:36.360198,B059,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105873,2026-09-05 10:26:27.092216,B088,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105874,2026-06-13 21:32:34.799554,B015,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105880,2026-06-21 12:08:09.639160,B059,TELLER,Signed paperwork for savings account.,0,0,0
C0105907,2026-07-20 06:38:22.726285,B109,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0105908,2026-08-27 15:13:05.519317,B016,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105913,2026-07-08 15:15:56.088265,B115,TELLER,Signed paperwork for savings account.,0,0,0
C0105914,2026-07-07 16:32:46.281708,B115,TELLER,Client came in to update address on file.,0,0,0
C0105923,2026-09-08 04:30:51.657789,B020,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
