customer_id,churned_within_90d,churn_date
C0105156,0,
C0105157,0,
C0105158,0,
C0105159,0,
C0105160,0,
C0105161,0,
C0105162,0,
C0105163,0,
C0105164,0,
C0105165,0,
C0105166,0,
C0105167,0,
C0105168,0,
C0105169,0,
C0105170,0,
C0105171,0,
C0105172,0,
C0105173,0,
C0105174,0,
C0105175,0,
C0105176,0,
C0105177,0,
C0105178,0,
C0105179,0,
C0105180,0,
C0105181,0,
C0105182,0,
C0105183,0,
C0105184,0,
C0105185,0,
C0105186,0,
C0105187,0,
C0105188,0,
C0105189,0,
C0105190,0,
C0105191,0,
C0105192,0,
C0105193,0,
C0105194,0,
C0105195,0,
C0105196,0,
C0105197,0,
C0105198,0,
C0105199,0,
C0105200,0,
C0105201,0,
C0105202,0,
C0105203,0,
C0105204,0,
C0105205,0,
C0105206,0,
C0105207,0,
C0105208,0,
C0105209,0,
C0105210,0,
C0105211,0,
C0105212,0,
C0105213,0,
C0105214,0,
C0105215,0,
C0105216,0,
C0105217,0,
C0105218,0,
C0105219,0,
C0105220,0,
C0105221,0,
C0105222,0,
C0105223,0,
C0105224,0,
C0105225,0,
C0105226,0,
C0105227,0,
C0105228,0,
C0105229,0,
C0105230,0,
C0105231,0,
C0105232,0,
C0105233,0,
C0105234,0,
C0105235,0,
C0105236,0,
C0105237,0,
C0105238,0,
C0105239,0,
C0105240,0,
C0105241,0,
C0105242,0,
C0105243,0,
C0105244,0,
C0105245,0,
C0105246,0,
C0105247,0,
C0105248,0,
C0105249,0,
C0105250,0,
C0105251,0,
C0105252,0,
C0105253,0,
C0105254,0,
C0105255,0,
C0105256,0,
C0105257,0,
C0105258,0,
C0105259,0,
C0105260,0,
C0105261,0,
C0105262,0,
C0105263,0,
C0105264,0,
C0105265,0,
C0105266,0,
C0105267,0,
C0105268,0,
C0105269,0,
C0105270,0,
C0105271,0,
C0105272,0,
C0105273,0,
C0105274,0,
C0105275,0,
C0105276,0,
C0105277,0,
C0105278,0,
C0105279,0,
C0105280,0,
C0105281,0,
C0105282,0,
C0105283,0,
C0105284,0,
C0105285,0,
C0105286,1,2026-12-05
C0105287,0,
C0105288,0,
C0105289,0,
C0105290,0,
C0105291,0,
C0105292,0,
C0105293,0,
C0105294,0,
C0105295,0,
C0105296,0,
C0105297,0,
C0105298,0,
C0105299,0,
C0105300,0,
C0105301,0,
C0105302,0,
C0105303,0,
C0105304,0,
C0105305,0,
C0105306,0,
C0105307,0,
C0105308,0,
C0105309,0,
C0105310,0,
C0105311,0,
C0105312,0,
C0105313,0,
C0105314,0,
C0105315,0,
C0105316,0,
C0105317,0,
C0105318,0,
C0105319,0,
C0105320,0,
C0105321,0,
C0105322,0,
C0105323,0,
C0105324,0,
C0105325,0,
C0105326,0,
C0105327,0,
C0105328,0,
C0105329,0,
C0105330,0,
C0105331,0,
C0105332,0,
C0105333,0,
C0105334,0,
C0105335,0,
C0105336,0,
C0105337,1,2026-10-16
C0105338,0,
C0105339,0,
C0105340,0,
C0105341,0,
C0105342,0,
C0105343,0,
C0105344,0,
C0105345,0,
C0105346,0,
C0105347,0,
C0105348,0,
C0105349,0,
C0105350,0,
C0105351,0,
C0105352,0,
C0105353,0,
C0105354,0,
C0105355,0,
C0105356,0,
C0105357,1,2026-12-06
C0105358,0,
C0105359,0,
C0105360,0,
C0105361,0,
C0105362,0,
C0105363,0,
C0105364,0,
C0105365,0,
C0105366,0,
C0105367,0,
C0105368,0,
C0105369,0,
C0105370,0,
C0105371,0,
C0105372,0,
C0105373,0,
C0105374,0,
C0105375,0,
C0105376,0,
C0105377,0,
C0105378,0,
C0105379,0,
C0105380,0,
C0105381,0,
C0105382,0,
C0105383,0,
C0105384,0,
C0105385,0,
C0105386,0,
C0105387,0,
C0105388,0,
C0105389,0,
C0105390,0,
C0105391,0,
C0105392,0,
C0105393,0,
C0105394,0,
C0105395,0,
C0105396,0,
C0105397,0,
C0105398,0,
C0105399,0,
C0105400,0,
C0105401,0,
C0105402,0,
C0105403,0,
C0105404,0,
C0105405,0,
C0105406,0,
C0105407,0,
C0105408,0,
C0105409,0,
C0105410,0,
C0105411,0,
C0105412,0,
C0105413,0,
C0105414,0,
C0105415,0,
C0105416,0,
C0105417,0,
C0105418,0,
C0105419,0,
C0105420,0,
C0105421,0,
C0105422,0,
C0105423,0,
C0105424,0,
C0105425,0,
C0105426,0,
C0105427,0,
C0105428,0,
C0105429,0,
C0105430,0,
C0105431,0,
C0105432,0,
C0105433,0,
C0105434,0,
C0105435,0,
C0105436,0,
C0105437,0,
C0105438,0,
C0105439,0,
C0105440,0,
C0105441,0,
C0105442,0,
C0105443,0,
C0105444,0,
C0105445,0,
C0105446,0,
C0105447,0,
C0105448,0,
C0105449,1,2026-09-27
C0105450,0,
C0105451,1,2026-10-14
C0105452,0,
C0105453,0,
C0105454,0,
C0105455,0,
C0105456,0,
C0105457,0,
C0105458,0,
C0105459,0,
C0105460,0,
C0105461,0,
C0105462,0,
C0105463,0,
C0105464,0,
C0105465,0,
C0105466,0,
C0105467,0,
C0105468,0,
C0105469,0,
C0105470,0,
C0105471,0,
C0105472,0,
C0105473,0,
C0105474,0,
C0105475,0,
C0105476,1,2026-10-26
C0105477,0,
C0105478,0,
C0105479,0,
C0105480,0,
C0105481,0,
C0105482,0,
C0105483,0,
C0105484,0,
C0105485,0,
C0105486,0,
C0105487,0,
C0105488,0,
C0105489,0,
C0105490,0,
C0105491,0,
C0105492,0,
C0105493,0,
C0105494,0,
C0105495,0,
C0105496,0,
C0105497,0,
C0105498,0,
C0105499,0,
C0105500,0,
C0105501,0,
C0105502,0,
C0105503,0,
C0105504,0,
C0105505,0,
C0105506,0,
C0105507,0,
C0105508,0,
C0105509,0,
C0105510,0,
C0105511,0,
C0105512,0,
C0105513,0,
C0105514,0,
C0105515,0,
C0105516,0,
C0105517,0,
C0105518,0,
C0105519,0,
C0105520,0,
C0105521,0,
C0105522,0,
C0105523,0,
C0105524,0,
C0105525,0,
C0105526,0,
C0105527,0,
C0105528,0,
C0105529,0,
C0105530,0,
C0105531,0,
C0105532,0,
C0105533,0,
C0105534,0,
C0105535,0,
C0105536,0,
C0105537,0,
C0105538,0,
C0105539,0,
C0105540,0,
C0105541,0,
C0105542,0,
C0105543,0,
C0105544,0,
C0105545,0,
C0105546,0,
C0105547,0,
C0105548,0,
C0105549,0,
C0105550,0,
C0105551,0,
C0105552,0,
C0105553,0,
C0105554,0,
C0105555,0,
C0105556,0,
C0105557,0,
C0105558,0,
C0105559,0,
C0105560,0,
C0105561,0,
C0105562,0,
C0105563,0,
C0105564,0,
C0105565,0,
C0105566,0,
C0105567,0,
C0105568,0,
C0105569,1,2026-09-14
C0105570,0,
C0105571,0,
C0105572,0,
C0105573,0,
C0105574,0,
C0105575,0,
C0105576,0,
C0105577,0,
C0105578,0,
C0105579,0,
C0105580,0,
C0105581,0,
C0105582,0,
C0105583,0,
C0105584,0,
C0105585,0,
C0105586,0,
C0105587,0,
C0105588,0,
C0105589,0,
C0105590,0,
C0105591,0,
C0105592,0,
C0105593,0,
C0105594,0,
C0105595,0,
C0105596,0,
C0105597,0,
C0105598,0,
C0105599,0,
C0105600,0,
C0105601,0,
C0105602,0,
C0105603,0,
C0105604,0,
C0105605,0,
C0105606,0,
C0105607,0,
C0105608,0,
C0105609,1,2026-10-28
C0105610,0,
C0105611,1,2026-11-21
C0105612,0,
C0105613,0,
C0105614,0,
C0105615,0,
C0105616,0,
C0105617,0,
C0105618,0,
C0105619,0,
C0105620,0,
C0105621,0,
C0105622,0,
C0105623,0,
C0105624,0,
C0105625,0,
C0105626,0,
C0105627,0,
C0105628,0,
C0105629,0,
C0105630,0,
C0105631,0,
C0105632,0,
C0105633,0,
C0105634,0,
C0105635,0,
C0105636,0,
C0105637,0,
C0105638,0,
C0105639,0,
C0105640,0,
C0105641,0,
C0105642,0,
C0105643,0,
C0105644,0,
C0105645,0,
C0105646,0,
C0105647,0,
C0105648,0,
C0105649,0,
C0105650,0,
C0105651,0,
C0105652,0,
C0105653,0,
C0105654,0,
C0105655,0,
C0105656,0,
C0105657,0,
C0105658,0,
C0105659,0,
C0105660,0,
C0105661,0,
C0105662,0,
C0105663,0,
C0105664,0,
C0105665,0,
C0105666,0,
C0105667,0,
C0105668,0,
C0105669,0,
C0105670,0,
C0105671,0,
C0105672,0,
C0105673,0,
C0105674,0,
C0105675,0,
C0105676,0,
C0105677,0,
C0105678,0,
C0105679,0,
C0105680,0,
C0105681,0,
C0105682,0,
C0105683,0,
C0105684,0,
C0105685,0,
C0105686,0,
C0105687,0,
C0105688,0,
C0105689,0,
C0105690,0,
C0105691,0,
C0105692,0,
C0105693,0,
C0105694,0,
C0105695,0,
C0105696,0,
C0105697,0,
C0105698,0,
C0105699,0,
C0105700,0,
C0105701,0,
C0105702,0,
C0105703,0,
C0105704,0,
C0105705,0,
C0105706,0,
C0105707,0,
C0105708,0,
C0105709,0,
C0105710,0,
C0105711,0,
C0105712,0,
C0105713,0,
C0105714,0,
C0105715,0,
C0105716,0,
C0105717,0,
C0105718,0,
C0105719,0,
C0105720,0,
C0105721,0,
C0105722,0,
C0105723,0,
C0105724,0,
C0105725,0,
C0105726,0,
C0105727,0,
C0105728,0,
C0105729,0,
C0105730,0,
C0105731,0,
C0105732,0,
C0105733,0,
C0105734,0,
C0105735,0,
C0105736,0,
C0105737,0,
C0105738,0,
C0105739,1,2026-10-19
C0105740,0,
C0105741,0,
C0105742,0,
C0105743,0,
C0105744,0,
C0105745,0,
C0105746,0,
C0105747,0,
C0105748,0,
C0105749,0,
C0105750,0,
C0105751,0,
C0105752,0,
C0105753,0,
C0105754,0,
C0105755,0,
C0105756,0,
C0105757,0,
C0105758,0,
C0105759,0,
C0105760,0,
C0105761,0,
C0105762,0,
C0105763,0,
C0105764,0,
C0105765,0,
C0105766,0,
C0105767,0,
C0105768,0,
C0105769,0,
C0105770,0,
C0105771,0,
C0105772,0,
C0105773,0,
C0105774,0,
C0105775,0,
C0105776,0,
C0105777,0,
C0105778,0,
C0105779,0,
C0105780,0,
C0105781,0,
C0105782,0,
C0105783,0,
C0105784,0,
C0105785,0,
C0105786,0,
C0105787,0,
C0105788,0,
C0105789,0,
C0105790,0,
C0105791,0,
C0105792,0,
C0105793,0,
C0105794,0,
C0105795,0,
C0105796,0,
C0105797,0,
C0105798,1,2026-11-01
C0105799,0,
C0105800,0,
C0105801,0,
C0105802,0,
C0105803,0,
C0105804,0,
C0105805,0,
C0105806,0,
C0105807,0,
C0105808,0,
C0105809,0,
C0105810,0,
C0105811,0,
C0105812,0,
C0105813,0,
C0105814,0,
C0105815,0,
C0105816,0,
C0105817,0,
C0105818,0,
C0105819,0,
C0105820,0,
C0105821,0,
C0105822,0,
C0105823,0,
C0105824,0,
C0105825,0,
C0105826,0,
C0105827,0,
C0105828,0,
C0105829,0,
C0105830,0,
C0105831,0,
C0105832,0,
C0105833,0,
C0105834,0,
C0105835,0,
C0105836,0,
C0105837,0,
C0105838,0,
C0105839,0,
C0105840,0,
C0105841,0,
C0105842,0,
C0105843,0,
C0105844,0,
C0105845,0,
C0105846,0,
C0105847,0,
C0105848,0,
C0105849,0,
C0105850,0,
C0105851,0,
C0105852,0,
C0105853,0,
C0105854,0,
C0105855,0,
C0105856,0,
C0105857,0,
C0105858,0,
C0105859,1,2026-10-19
C0105860,0,
C0105861,0,
C0105862,0,
C0105863,0,
C0105864,0,
C0105865,0,
C0105866,0,
C0105867,0,
C0105868,0,
C0105869,0,
C0105870,0,
C0105871,0,
C0105872,0,
C0105873,0,
C0105874,0,
C0105875,0,
C0105876,0,
C0105877,0,
C0105878,0,
C0105879,0,
C0105880,0,
C0105881,1,2026-10-06
C0105882,0,
C0105883,0,
C0105884,0,
C0105885,0,
C0105886,0,
C0105887,0,
C0105888,0,
C0105889,0,
C0105890,0,
C0105891,0,
C0105892,0,
C0105893,0,
C0105894,0,
C0105895,0,
C0105896,0,
C0105897,0,
C0105898,0,
C0105899,0,
C0105900,0,
C0105901,0,
C0105902,0,
C0105903,0,
C0105904,0,
C0105905,0,
C0105906,0,
C0105907,0,
C0105908,0,
C0105909,0,
C0105910,0,
C0105911,1,2026-10-19
C0105912,0,
C0105913,0,
C0105914,0,
C0105915,0,
C0105916,0,
C0105917,0,
C0105918,0,
C0105919,0,
C0105920,0,
C0105921,0,
C0105922,0,
C0105923,0,
C0105924,0,
C0105925,0,
C0105926,0,
C0105927,0,
C0105928,0,
C0105929,0,
C0105930,0,
C0105931,0,
C0105932,0,
C0105933,0,
C0105934,0,
C0105935,0,
C0105936,0,
C0105937,0,
C0105938,0,
C0105939,0,
C0105940,0,
C0105941,0,
C0105942,0,
C0105943,0,
C0105944,0,
C0105945,0,
C0105946,0,
C0105947,0,
C0105948,0,
C0105949,0,
C0105950,0,
C0105951,0,
C0105952,0,
C0105953,0,
C0105954,0,
C0105955,0,
C0105956,0,
C0105957,0,
C0105958,0,
C0105959,0,
C0105960,0,
C0105961,0,
C0105962,0,
C0105963,0,
C0105964,0,
C0105965,0,
C0105966,0,
C0105967,0,
C0105968,0,
C0105969,0,
C0105970,0,
C0105971,0,
C0105972,0,
C0105973,0,
C0105974,0,
C0105975,0,
C0105976,0,
C0105977,0,
C0105978,0,
C0105979,0,
C0105980,0,
C0105981,0,
C0105982,0,
C0105983,0,
C0105984,0,
C0105985,0,
C0105986,1,2026-11-03
C0105987,0,
C0105988,0,
C0105989,0,
C0105990,0,
C0105991,0,
C0105992,0,
C0105993,0,
C0105994,0,
C0105995,0,
C0105996,0,
C0105997,0,
C0105998,0,
C0105999,0,
C0106000,0,
C0106001,0,
C0106002,0,
C0106003,0,
C0106004,0,
C0106005,0,
C0106006,0,
C0106007,0,
C0106008,0,
C0106009,0,
C0106010,0,
C0106011,0,
C0106012,0,
C0106013,0,
C0106014,0,
C0106015,0,
C0106016,0,
C0106017,0,
C0106018,1,2026-11-15
C0106019,0,
C0106020,0,
C0106021,0,
C0106022,0,
C0106023,0,
C0106024,0,
C0106025,0,
C0106026,0,
C0106027,0,
C0106028,0,
C0106029,0,
C0106030,0,
C0106031,0,
C0106032,0,
C0106033,0,
C0106034,0,
C0106035,0,
C0106036,0,
C0106037,0,
C0106038,0,
C0106039,0,
C0106040,0,
C0106041,0,
C0106042,0,
C0106043,0,
C0106044,0,
C0106045,0,
C0106046,0,
C0106047,0,
C0106048,0,
C0106049,0,
C0106050,0,
C0106051,0,
C0106052,0,
C0106053,0,
C0106054,0,
C0106055,1,2026-11-14
C0106056,0,
C0106057,0,
C0106058,0,
C0106059,0,
C0106060,0,
C0106061,0,
C0106062,0,
C0106063,0,
C0106064,0,
C0106065,0,
C0106066,0,
C0106067,0,
C0106068,1,2026-10-14
C0106069,0,
C0106070,0,
C0106071,0,
C0106072,0,
C0106073,0,
C0106074,0,
C0106075,0,
C0106076,0,
C0106077,0,
C0106078,0,
C0106079,0,
C0106080,0,
C0106081,0,
C0106082,0,
C0106083,1,2026-11-07
C0106084,0,
C0106085,0,
C0106086,0,
C0106087,0,
C0106088,0,
C0106089,0,
C0106090,0,
C0106091,0,
C0106092,0,
C0106093,0,
C0106094,0,
C0106095,0,
C0106096,1,2026-11-07
C0106097,0,
C0106098,0,
C0106099,0,
C0106100,0,
C0106101,0,
C0106102,0,
C0106103,0,
C0106104,0,
C0106105,0,
C0106106,0,
C0106107,0,
C0106108,0,
C0106109,0,
C0106110,0,
C0106111,0,
C0106112,0,
C0106113,0,
C0106114,0,
C0106115,0,
C0106116,0,
C0106117,0,
C0106118,0,
C0106119,0,
C0106120,0,
C0106121,0,
C0106122,0,
C0106123,0,
C0106124,0,
C0106125,0,
C0106126,0,
C0106127,0,
C0106128,0,
C0106129,0,
C0106130,0,
C0106131,0,
C0106132,0,
C0106133,0,
C0106134,0,
C0106135,0,
C0106136,0,
C0106137,0,
C0106138,0,
C0106139,0,
C0106140,0,
C0106141,0,
C0106142,0,
C0106143,0,
C0106144,0,
C0106145,0,
C0106146,0,
C0106147,0,
C0106148,0,
C0106149,0,
C0106150,0,
C0106151,0,
C0106152,0,
C0106153,0,
C0106154,1,2026-09-12
C0106155,0,
C0106156,0,
C0106157,0,
C0106158,0,
C0106159,0,
C0106160,0,
C0106161,0,
C0106162,0,
C0106163,0,
C0106164,0,
C0106165,0,
C0106166,0,
C0106167,0,
C0106168,0,
C0106169,0,
C0106170,0,
C0106171,0,
C0106172,0,
C0106173,0,
C0106174,0,
C0106175,0,
C0106176,1,2026-09-12
C0106177,0,
C0106178,0,
C0106179,0,
C0106180,0,
C0106181,0,
C0106182,0,
C0106183,0,
C0106184,0,
C0106185,0,
C0106186,0,
C0106187,0,
C0106188,0,
C0106189,0,
C0106190,0,
C0106191,0,
C0106192,0,
C0106193,0,
C0106194,0,
C0106195,0,
C0106196,0,
C0106197,0,
C0106198,0,
C0106199,0,
C0106200,0,
C0106201,0,
C0106202,0,
C0106203,0,
C0106204,0,
C0106205,0,
C0106206,0,
C0106207,0,
C0106208,0,
C0106209,0,
C0106210,0,
C0106211,0,
C0106212,0,
C0106213,0,
C0106214,0,
C0106215,0,
C0106216,0,
C0106217,0,
C0106218,0,
C0106219,0,
C0106220,0,
C0106221,0,
C0106222,0,
C0106223,0,
C0106224,0,
C0106225,0,
C0106226,0,
C0106227,0,
C0106228,0,
C0106229,0,
C0106230,0,
C0106231,1,2026-10-29
C0106232,0,
C0106233,0,
C0106234,0,
C0106235,0,
C0106236,0,
C0106237,0,
C0106238,0,
C0106239,0,
C0106240,0,
C0106241,0,
C0106242,0,
C0106243,0,
C0106244,0,
C0106245,0,
C0106246,0,
C0106247,0,
C0106248,0,
C0106249,0,
C0106250,0,
C0106251,0,
C0106252,0,
C0106253,0,
C0106254,0,
C0106255,0,
C0106256,0,
C0106257,0,
C0106258,0,
C0106259,0,
C0106260,0,
C0106261,0,
C0106262,0,
C0106263,0,
C0106264,0,
C0106265,0,
C0106266,0,
C0106267,0,
C0106268,0,
C0106269,0,
C0106270,0,
C0106271,0,
C0106272,0,
C0106273,0,
C0106274,0,
C0106275,0,
C0106276,0,
C0106277,0,
C0106278,0,
C0106279,0,
C0106280,0,
C0106281,0,
C0106282,0,
C0106283,0,
C0106284,0,
C0106285,0,
C0106286,0,
C0106287,0,
C0106288,0,
C0106289,0,
C0106290,0,
C0106291,0,
C0106292,0,
C0106293,0,
C0106294,0,
C0106295,0,
C0106296,0,
C0106297,0,
C0106298,0,
C0106299,0,
C0106300,0,
C0106301,0,
C0106302,0,
C0106303,0,
C0106304,0,
C0106305,0,
C0106306,0,
C0106307,0,
C0106308,0,
C0106309,0,
C0106310,0,
C0106311,0,
C0106312,0,
C0106313,0,
C0106314,0,
C0106315,0,
C0106316,0,
C0106317,0,
C0106318,0,
C0106319,0,
C0106320,0,
C0106321,0,
C0106322,0,
C0106323,0,
C0106324,0,
C0106325,0,
C0106326,0,
C0106327,0,
C0106328,0,
C0106329,0,
C0106330,0,
C0106331,0,
C0106332,0,
C0106333,0,
C0106334,0,
C0106335,1,2026-10-31
C0106336,0,
C0106337,0,
C0106338,0,
C0106339,0,
C0106340,0,
C0106341,0,
C0106342,0,
C0106343,0,
C0106344,0,
C0106345,0,
C0106346,0,
C0106347,0,
C0106348,0,
C0106349,0,
C0106350,0,
C0106351,0,
C0106352,0,
C0106353,0,
C0106354,0,
C0106355,0,
C0106356,0,
C0106357,0,
C0106358,0,
C0106359,0,
C0106360,0,
C0106361,0,
C0106362,0,
C0106363,0,
C0106364,0,
C0106365,0,
C0106366,0,
C0106367,0,
C0106368,0,
C0106369,0,
C0106370,0,
C0106371,0,
C0106372,0,
C0106373,0,
C0106374,0,
C0106375,0,
C0106376,0,
C0106377,0,
C0106378,0,
C0106379,0,
C0106380,0,
C0106381,0,
C0106382,0,
C0106383,0,
C0106384,0,
C0106385,0,
C0106386,0,
C0106387,0,
C0106388,0,
C0106389,1,2026-11-16
C0106390,0,
C0106391,0,
C0106392,0,
C0106393,0,
C0106394,0,
C0106395,0,
C0106396,0,
C0106397,0,
C0106398,0,
C0106399,0,
C0106400,0,
C0106401,0,
C0106402,0,
C0106403,0,
C0106404,0,
C0106405,0,
C0106406,0,
C0106407,0,
C0106408,0,
C0106409,0,
C0106410,0,
C0106411,0,
C0106412,0,
C0106413,0,
C0106414,0,
C0106415,0,
C0106416,0,
C0106417,0,
C0106418,0,
C0106419,0,
C0106420,0,
C0106421,0,
C0106422,0,
C0106423,0,
C0106424,0,
C0106425,0,
C0106426,0,
C0106427,0,
C0106428,0,
C0106429,0,
C0106430,0,
C0106431,0,
C0106432,0,
C0106433,0,
C0106434,0,
C0106435,0,
C0106436,0,
C0106437,0,
C0106438,0,
C0106439,0,
C0106440,1,2026-10-21
C0106441,0,
C0106442,0,
C0106443,0,
C0106444,0,
C0106445,0,
C0106446,0,
C0106447,0,
C0106448,0,
C0106449,0,
C0106450,0,
C0106451,0,
C0106452,0,
C0106453,0,
C0106454,0,
C0106455,1,2026-10-12
C0106456,0,
C0106457,0,
C0106458,1,2026-11-05
C0106459,0,
C0106460,0,
C0106461,0,
C0106462,0,
C0106463,0,
C0106464,0,
C0106465,0,
C0106466,0,
C0106467,0,
C0106468,0,
C0106469,0,
C0106470,0,
C0106471,0,
C0106472,0,
C0106473,0,
C0106474,0,
C0106475,0,
C0106476,0,
C0106477,0,
C0106478,0,
C0106479,0,
C0106480,0,
C0106481,0,
C0106482,0,
C0106483,0,
C0106484,0,
C0106485,0,
C0106486,0,
C0106487,0,
C0106488,0,
C0106489,0,
C0106490,0,
C0106491,0,
C0106492,0,
C0106493,0,
C0106494,0,
C0106495,0,
C0106496,0,
C0106497,0,
C0106498,0,
C0106499,0,
C0106500,0,
C0106501,0,
C0106502,0,
C0106503,0,
C0106504,0,
C0106505,0,
C0106506,0,
C0106507,0,
C0106508,0,
C0106509,0,
C0106510,0,
C0106511,0,
C0106512,0,
C0106513,0,
C0106514,0,
C0106515,0,
C0106516,0,
C0106517,0,
C0106518,0,
C0106519,0,
C0106520,0,
C0106521,0,
C0106522,0,
C0106523,0,
C0106524,0,
C0106525,0,
C0106526,0,
C0106527,0,
C0106528,0,
C0106529,0,
C0106530,0,
C0106531,0,
C0106532,0,
C0106533,0,
C0106534,0,
C0106535,0,
C0106536,0,
C0106537,0,
C0106538,0,
C0106539,0,
C0106540,0,
C0106541,0,
C0106542,1,2026-11-05
C0106543,0,
C0106544,0,
C0106545,0,
C0106546,0,
C0106547,0,
C0106548,0,
C0106549,0,
C0106550,0,
C0106551,0,
C0106552,0,
C0106553,0,
C0106554,0,
C0106555,0,
C0106556,0,
C0106557,0,
C0106558,1,2026-12-04
C0106559,0,
C0106560,0,
C0106561,0,
C0106562,0,
C0106563,0,
C0106564,0,
C0106565,0,
C0106566,1,2026-10-04
C0106567,0,
C0106568,0,
C0106569,0,
C0106570,0,
C0106571,0,
C0106572,0,
C0106573,0,
C0106574,0,
C0106575,0,
C0106576,0,
C0106577,0,
C0106578,0,
C0106579,0,
C0106580,0,
C0106581,0,
C0106582,0,
C0106583,0,
C0106584,0,
C0106585,0,
C0106586,0,
C0106587,0,
C0106588,0,
C0106589,0,
C0106590,0,
C0106591,0,
C0106592,0,
C0106593,0,
C0106594,0,
C0106595,0,
C0106596,0,
C0106597,0,
C0106598,0,
C0106599,0,
C0106600,0,
C0106601,0,
C0106602,0,
C0106603,0,
C0106604,0,
C0106605,0,
C0106606,0,
C0106607,0,
C0106608,1,2026-11-30
C0106609,0,
C0106610,0,
C0106611,0,
C0106612,0,
C0106613,0,
C0106614,1,2026-10-16
C0106615,0,
C0106616,0,
C0106617,0,
C0106618,0,
C0106619,0,
C0106620,0,
C0106621,0,
C0106622,0,
C0106623,0,
C0106624,0,
C0106625,0,
C0106626,0,
C0106627,0,
C0106628,0,
C0106629,0,
C0106630,0,
C0106631,0,
C0106632,0,
C0106633,0,
C0106634,0,
C0106635,0,
C0106636,0,
C0106637,0,
C0106638,0,
C0106639,0,
C0106640,0,
C0106641,0,
C0106642,0,
C0106643,0,
C0106644,0,
C0106645,0,
C0106646,0,
C0106647,0,
C0106648,0,
C0106649,0,
C0106650,0,
C0106651,0,
C0106652,0,
C0106653,0,
C0106654,0,
C0106655,0,
C0106656,0,
C0106657,0,
C0106658,0,
C0106659,0,
C0106660,0,
C0106661,0,
C0106662,0,
C0106663,0,
C0106664,0,
C0106665,0,
C0106666,0,
C0106667,0,
C0106668,0,
C0106669,0,
C0106670,0,
C0106671,0,
C0106672,0,
C0106673,0,
C0106674,0,
C0106675,0,
C0106676,0,
C0106677,0,
C0106678,0,
C0106679,0,
C0106680,0,
C0106681,0,
C0106682,0,
C0106683,0,
C0106684,0,
C0106685,0,
C0106686,0,
C0106687,0,
C0106688,0,
C0106689,0,
C0106690,0,
C0106691,0,
C0106692,0,
C0106693,0,
C0106694,0,
C0106695,0,
C0106696,0,
C0106697,0,
C0106698,0,
C0106699,0,
C0106700,0,
C0106701,0,
C0106702,0,
C0106703,0,
C0106704,0,
C0106705,0,
C0106706,0,
C0106707,0,
C0106708,0,
C0106709,0,
C0106710,0,
C0106711,0,
C0106712,0,
C0106713,0,
C0106714,0,
C0106715,0,
C0106716,0,
C0106717,0,
C0106718,1,2026-10-05
C0106719,0,
C0106720,0,
C0106721,0,
C0106722,0,
C0106723,0,
C0106724,0,
C0106725,0,
C0106726,0,
C0106727,0,
C0106728,0,
C0106729,0,
C0106730,0,
C0106731,0,
C0106732,0,
C0106733,0,
C0106734,0,
C0106735,0,
C0106736,0,
C0106737,0,
C0106738,0,
C0106739,0,
C0106740,0,
C0106741,0,
C0106742,0,
C0106743,0,
C0106744,0,
C0106745,0,
C0106746,0,
C0106747,0,
C0106748,0,
C0106749,0,
C0106750,0,
C0106751,0,
C0106752,0,
C0106753,0,
C0106754,0,
C0106755,0,
C0106756,0,
C0106757,0,
C0106758,0,
C0106759,0,
C0106760,0,
C0106761,0,
C0106762,0,
C0106763,0,
C0106764,0,
C0106765,0,
C0106766,0,
C0106767,0,
C0106768,0,
C0106769,0,
C0106770,0,
C0106771,0,
C0106772,0,
C0106773,0,
C0106774,0,
C0106775,0,
C0106776,0,
C0106777,0,
C0106778,0,
C0106779,0,
C0106780,0,
C0106781,0,
C0106782,0,
C0106783,0,
C0106784,0,
C0106785,0,
C0106786,0,
C0106787,0,
C0106788,0,
C0106789,0,
C0106790,0,
C0106791,0,
C0106792,0,
C0106793,0,
C0106794,0,
C0106795,0,
C0106796,0,
C0106797,0,
C0106798,0,
C0106799,0,
C0106800,0,
C0106801,0,
C0106802,0,
C0106803,0,
C0106804,0,
C0106805,0,
C0106806,0,
C0106807,0,
C0106808,0,
C0106809,0,
C0106810,0,
C0106811,0,
C0106812,0,
C0106813,0,
C0106814,0,
C0106815,0,
C0106816,0,
C0106817,0,
C0106818,0,
C0106819,0,
C0106820,0,
C0106821,0,
C0106822,0,
C0106823,0,
C0106824,0,
C0106825,0,
C0106826,0,
C0106827,0,
C0106828,0,
C0106829,0,
C0106830,0,
C0106831,0,
C0106832,0,
C0106833,0,
C0106834,0,
C0106835,0,
C0106836,0,
C0106837,0,
C0106838,0,
C0106839,0,
C0106840,0,
C0106841,0,
C0106842,0,
C0106843,0,
C0106844,0,
C0106845,0,
C0106846,0,
C0106847,0,
C0106848,0,
C0106849,0,
C0106850,0,
C0106851,0,
C0106852,0,
C0106853,0,
C0106854,0,
C0106855,0,
C0106856,0,
C0106857,0,
C0106858,0,
C0106859,0,
C0106860,0,
C0106861,0,
C0106862,0,
C0106863,0,
C0106864,0,
C0106865,0,
C0106866,0,
C0106867,0,
C0106868,0,
C0106869,0,
C0106870,0,
C0106871,0,
C0106872,0,
C0106873,0,
C0106874,1,2026-10-02
C0106875,0,
C0106876,0,
